realization_id,age_ka_bp__S1_01,age_ka_bp__S1_02,age_ka_bp__S1_03,age_ka_bp__S1_04,age_ka_bp__S1_05,age_ka_bp__S1_06,age_ka_bp__S1_07,age_ka_bp__S1_08,age_ka_bp__S1_09,age_ka_bp__S1_10,age_ka_bp__S1_11,age_ka_bp__S1_12,age_ka_bp__S1_13,age_ka_bp__S1_14,age_ka_bp__S1_15,age_ka_bp__S1_16,age_ka_bp__S1_17,age_ka_bp__S1_18,age_ka_bp__S1_19,age_ka_bp__S1_20,age_ka_bp__S1_21,age_ka_bp__S1_22,age_ka_bp__S1_23,age_ka_bp__S1_24,age_ka_bp__S1_25,age_ka_bp__S1_26,age_ka_bp__S1_27,age_ka_bp__S1_28,age_ka_bp__S1_29,age_ka_bp__S1_30,age_ka_bp__S1_31,age_ka_bp__S1_32,age_ka_bp__S1_33,age_ka_bp__S1_34,age_ka_bp__S1_35,age_ka_bp__S1_36,age_ka_bp__S1_37,age_ka_bp__S1_38,age_ka_bp__S1_39,age_ka_bp__S1_40,age_ka_bp__S1_41,age_ka_bp__S1_42,age_ka_bp__S1_43,age_ka_bp__S1_44,age_ka_bp__S1_45,age_ka_bp__S1_46,age_ka_bp__S1_47,age_ka_bp__S1_48,age_ka_bp__S1_49,age_ka_bp__S1_50,age_ka_bp__S1_51,age_ka_bp__S1_52,age_ka_bp__S1_53,age_ka_bp__S1_54,age_ka_bp__S1_55,age_ka_bp__S1_56,age_ka_bp__S1_57,age_ka_bp__S1_58,age_ka_bp__S1_59,age_ka_bp__S1_60,age_ka_bp__AUX_400
Barker_MC_09629,11.311853476120799,13.013529588488993,14.83053125305376,17.582581728697853,23.99012543102873,28.4012336032824,30.03167930874179,32.911529831758706,33.827270276922548,35.803484016351632,37.412305147543613,39.538931252584248,41.130806634447438,43.604597510835376,47.048338186713949,55.177925989375773,59.659491876000054,71.279307192412617,73.450073404468782,76.70794896480939,83.710265593082738,87.484571715096251,90.587435427838884,100.59265862654888,105.37635288339952,110.26617144913328,112.6182538731308,130.58990204037633,137.31784070211273,139.18929294949731,160.58811657187664,165.45124738021551,166.42476584902948,169.62842099017783,172.05769688778793,177.14525965944705,177.21706918992149,177.22032949085008,188.3332269894957,190.13579451818154,198.73101922687496,201.07253729882214,217.18380672059027,226.88137104575506,228.2963016317691,241.72999040882826,246.48708906259006,248.47422308094394,252.23787416751205,260.12072927232003,264.80931688409504,318.37206100455523,335.50563599270009,341.22497357164377,350.62966770039219,350.77419201932616,367.27304516539766,368.90632494326582,372.40628621783537,378.5990931299533,398.97537458330697
Barker_MC_09630,11.259790770609484,13.035391218537772,14.527529065984128,17.405442137444698,23.509203208758208,27.785000188666039,30.293519500258018,32.650055762555283,33.522938393449294,35.593376009956273,36.784916490197332,39.287146461944076,41.566517226961281,43.925750193791366,47.606451014213484,55.999745070640905,59.444732406839655,71.870396373450859,73.424393362245794,76.424271641506124,83.49907613382986,87.533506210558613,90.507121282581323,99.065103289070919,106.27759602160953,109.92504140438221,112.54163508889016,128.4980696377925,136.31837528967057,138.25332208078419,160.63724239690475,163.51308391735802,166.20970928179293,168.58263971298274,173.04510198280951,175.20034798606508,178.12359912998707,179.83163744447273,187.01936640185292,190.34341636798348,198.7448280618928,200.82937910682813,218.7826224924718,225.98214290984632,228.90245938326424,241.76664894175266,246.94474584894004,249.60424827272544,251.94347859934823,258.98368752329355,266.01866273340266,318.02983822680829,333.96486506578538,340.99757755616326,350.35631249887911,351.90822081820022,367.17288212166585,369.88724750613937,372.52529329590692,379.12829825374951,398.99120211663757
Barker_MC_09631,11.331660826772064,12.744046264095134,14.559359587927817,16.872316548151911,23.833930300225415,27.840467725893763,30.099365574172992,32.748435051383247,34.254745198683743,35.980467273331158,37.608571415476831,39.78094083013746,41.904455201495217,44.338557114919524,47.601002853768925,55.946639573220622,59.260668643358635,71.623565572340794,72.427710764350863,77.042271575828622,82.479344896450257,87.779035742762261,91.358386652948624,99.029821441803406,104.91748684621913,109.06593682244078,112.06072681751736,128.52220978840373,135.64506634616575,139.60791247851006,159.70318407995669,163.19680824923159,164.29994067455422,170.12319706671281,172.78574222027049,174.53690186434906,178.26598370737517,178.82124618907542,187.17667629961693,190.07295396493467,199.95799735898947,200.59114910535567,215.55424690600526,227.05240146303527,228.58743414273906,242.46166385757556,247.62303235955412,249.51695031965954,252.2408486989525,258.82817061482581,262.85416923550889,317.79139959465374,334.60655938477515,343.86810744166587,350.06871744997119,351.47431513372777,366.64847831715673,369.33996806565375,371.86253252631951,378.36455856185927,399.1507366459918
Barker_MC_09632,11.388019879746869,12.670993776955186,14.794037682122937,17.369169447471187,24.071218607475821,27.915326552131688,29.495038638603447,32.814558694454277,34.124388922610201,34.814679142724295,36.988256418649208,39.903046360529814,42.44296387811179,43.090394339770171,47.486525897461412,55.226356009875069,59.270387379992862,71.283754005217233,72.934587943883997,76.570756761751525,82.433182513057034,88.026987347598933,91.383099066003439,100.0773109554375,105.61820865876332,110.76941313802573,112.33420219736193,129.43451036161142,135.36602533344595,139.25179856844588,159.55032386487147,165.31490466155967,166.00674128780059,170.84201820678891,173.08203167603779,174.69104255159496,176.6477276192395,179.2395222405728,188.341480027915,189.30733751163908,201.06203841980249,201.39666258006309,216.23303906447649,226.75956361803659,228.34210863051783,241.80314584024416,247.02925136173087,249.54431230881994,251.72648738318838,260.77768251457189,263.92188011725119,318.05744826313645,338.26603896093428,342.32374554103609,350.26463453273738,351.59899156463058,366.95257334137472,369.89904623549597,373.54418152260536,377.96315477944506,399.87861392464504
Barker_MC_09633,11.267661311891052,13.017890524973357,14.586974916993231,16.797956221988439,24.002546075799316,28.330211405088225,30.138502317554334,32.893605356164493,34.539557628948465,35.303513764129058,37.596221568433066,39.187916616993803,40.869498449248056,43.422364993629493,47.877229639002572,55.241087933561253,58.927540884899145,72.060480689793266,73.509047690204284,76.052722062759656,84.516213007404716,87.722713558925321,90.517663715525472,100.39091815991387,106.08821775068054,108.4698520497699,110.2018716342203,130.98305760284248,135.9488129986693,138.18487634877701,159.92911915970461,163.49017820206805,166.0296456907306,168.73710983361249,173.42962615846315,178.48995199345833,178.77003052782248,178.89942399361954,190.5394706018887,191.86036032659734,200.25389639172928,202.64441062765269,218.49444193254368,227.34618326301285,228.06027326370551,241.71269714235891,246.97592616856201,250.1599135843089,251.89317520538157,258.35238714054003,264.62360334037123,317.05005054512509,334.50836443380479,340.6392290082353,350.5703139391162,352.35740940983288,367.83634253066947,369.33539419906435,373.09137957243485,378.48834340641815,399.09797660050242
Barker_MC_09634,11.448636883699779,12.829684780042632,14.42199914422925,16.61306999423104,23.682135585695708,28.006228789313205,29.573069443681998,32.786668213328348,34.064599534857628,35.533026775048938,37.485413995494369,39.582697107551091,41.640378953723157,44.210390738128503,47.03164655030119,55.105418921578973,58.904105512431336,71.194753214560677,73.543651372550968,76.69395080846104,82.683018120489024,87.803331920877639,90.163017910740365,100.49362900600093,106.71846015575215,109.03793955699523,110.93553567674778,130.58072211503614,135.44972329789664,138.02170449559915,161.94442424299513,164.97047813388863,165.96413174387266,169.72267513215627,174.44323996465218,175.83419683796816,176.62654712589872,177.92329049099195,187.30788205010793,192.3002345847045,197.1560030861167,201.18530499106555,218.06836395394109,226.17596896787896,228.27005550814636,242.11268295305433,247.13741074450829,248.11442665586296,252.30070165614427,259.51357902376895,262.45537427131075,318.48082681111293,337.47569108553841,341.13592197342905,349.88577503661162,351.05710189005777,366.85473062363229,370.04036363352105,373.49975644391503,378.96054992427014,400.73030097479824
Barker_MC_09635,11.227955237185851,12.819971454263928,14.574867394155449,17.314899455847225,23.466282394598331,27.969256496364537,30.061187011812986,32.654701215698068,34.365483141402088,35.262715455080084,36.896572381034254,39.977858547788856,42.502058451183608,43.483470228567526,48.140253865152211,55.747003978838883,59.372256053610158,71.598742009497471,72.903238242357304,77.410834692858757,83.494827367074279,87.303780407053637,91.280489356415345,100.03310716029662,106.28612975925034,110.72160147702103,111.75445394425437,130.29793008338106,136.65228888565406,138.67145576219411,160.08542527709011,164.05711522068489,165.16005916634188,168.73021241284158,171.53675568817513,174.83297792152067,176.5438678645553,178.00658893229883,188.93938909995285,190.57215723787365,199.07592371616593,199.74710048534021,218.51350586857848,227.01032196536897,228.67888578691282,243.07741566257096,246.73500922264748,249.68365089579092,251.87624676573122,260.53537930808761,265.80757868937599,318.39937071639616,334.5272586342648,343.40583844968285,350.34560743617106,350.97425643137439,367.10790257706361,370.58946984156205,372.92063675184556,378.33213968560602,399.45031267846559
Barker_MC_09636,11.449815601963827,13.037247401162938,14.847384954826781,16.601986006943392,23.796918547260127,27.906210825237416,29.738595324323875,32.561463531378074,34.505460282571441,35.173697669492221,37.297585526964717,40.244560783363347,42.001847706449496,44.268154483634639,47.967031541864195,55.934146293495161,58.901379888920445,71.415192982139573,73.265800119348896,77.166702845206984,82.501758916985636,87.337720058076059,91.402094677673148,100.10092004514091,105.68827592969954,110.48158840882651,111.48164056110183,128.57770629946228,135.71298725394902,140.47608842781418,162.11586614181988,163.95112195652791,165.55055039911056,170.733997377908,172.82918544354894,178.05751595061409,178.11649211192506,178.33663991347794,188.67828929631082,191.06941261784579,198.83609674633786,199.39054285631312,214.95197482686106,226.07851064882058,228.50707541342632,241.99889888138506,246.27033331463988,248.59978976074424,251.87709055495381,261.15912030718601,265.63299421156859,317.84859017929665,334.78716254057036,341.32412609431441,350.93348110835086,352.36314328013816,367.74345677672102,370.34903512806187,373.6802597063853,377.39973985487165,399.42895669643934
Barker_MC_09637,11.462142538003677,13.026483220038543,14.714268764691571,17.268967317784519,23.324579050658489,27.977012580511051,29.708504422367454,33.335722521131075,33.754389077311352,36.027130398440903,37.275954810000286,40.109404426724353,41.580353871502993,43.993257829632611,47.220703006686549,56.002751184683795,59.574159787872681,72.056069550637019,73.29444456452471,75.955647046886071,83.239589252206926,87.036725358995128,90.410318027978079,99.760451373591195,106.36664577470857,108.6382891905786,112.1935610238702,130.1993761440969,135.229833967096,140.08895915795182,160.80097332556974,163.58626981000836,164.40110153528917,169.90862883515274,172.83550491288696,174.76204840856022,178.63289816203192,179.96196187826069,187.64221991515819,193.16871528544587,198.78634518619091,200.40467587293116,217.00710276891056,226.07277871060725,228.23367910911455,242.34915318417725,246.25041676737544,248.64268148072253,251.42380633406285,260.38253878202437,265.6946732641332,317.07513722021389,333.67607252872034,344.18119513457975,350.23494220499259,351.92955977216337,367.39668441308737,370.16688364030762,373.90418642273767,377.78081767161638,399.66584123416993
Barker_MC_09638,11.410630145091087,12.989675783347463,14.805637658389784,17.122609667102662,23.855282908250764,27.6598969511451,29.509237216592165,33.173094833339455,33.544962547485497,34.968124302151807,37.680997244439503,39.721957887011307,42.115701616897113,43.482477134190525,47.076620473908989,55.125559416086212,59.348996776125553,71.420705674368051,73.402698727449376,77.34808365066813,82.913540924661461,87.912129482071421,90.112221045589493,99.025406097043927,106.14281204329107,111.25850206501501,111.65561039168902,128.56114644204729,135.3154540948768,139.64317720253757,160.43783541714654,164.43906664813878,165.43145215630076,168.74862163469098,172.91519527714516,175.00369235268093,177.27785619965081,178.25727286605601,190.87456724252655,191.74329907444741,200.61133343273917,202.69154942527106,216.87891891484628,227.01169450696727,228.84571806429562,242.34824179659682,246.19349564256109,247.98538890532774,251.87853990171757,260.79528577462941,262.8898533030013,317.15767537963177,336.28975570585328,344.53406247500334,350.43791500976801,352.23719195418857,367.10757131292451,370.36388310754904,372.77819163039646,379.06974149365004,401.06416587974729
Barker_MC_09639,11.294297422576527,12.720503467717823,14.562871497732083,16.718498507172338,23.344655586751099,27.724197765253731,29.821909636883522,33.227895131183686,33.671071733586246,35.74806304981108,37.249510661041896,39.158874588884537,41.540086051438259,43.841920894172389,47.480326886310607,55.746420662242748,58.712509880189849,72.054900265198299,73.339675841836154,76.613154917466289,83.356499863475591,88.015539124474898,91.16245209368617,99.858961015234655,105.11054775562292,108.85934777580681,113.07874567089752,130.44497276478717,135.86642800883416,138.83661441094728,161.65294008568674,165.01669000881677,165.18902361570451,170.96223783675072,172.09678851545252,174.80510489975512,178.27484299677766,178.6557116821667,187.59420768416936,189.51066678385402,198.80491706100062,199.86864094918002,214.78210093126333,227.12847925013256,227.9368063041413,242.14036650980563,246.24829915281521,248.34659873765978,251.77218026120877,259.47374755556996,262.9754183214647,316.92056420071395,336.57974100720099,341.2480934551254,349.59143403889362,352.01864594566962,367.44864382846288,368.67669278688044,373.5638891159864,379.07295910505047,400.42209337036428
Barker_MC_09640,11.475278836917173,12.616821660258136,14.629577839313503,16.688626233690776,23.889112906857502,28.294495695222395,29.7908843831718,32.709450101334831,33.900532593351528,34.672673873581097,37.039095669215207,39.600493495596766,41.735386714378805,43.194706995425875,48.107936990343994,55.353059575005361,59.674530340905761,72.071716614924995,72.866662308687609,77.492677223739406,84.360924664103806,87.753454385903353,90.882606214300338,100.95644657476764,107.01005110084671,109.05187765633191,111.61289737729541,129.45492567194367,136.46078863946255,139.70489191370496,160.60898890623423,164.55258940060702,164.94103445165021,168.43227558795502,171.55787526337451,177.12564934610924,177.7589710932447,179.73214333368958,188.41022530284377,192.0825153882071,197.71532778631769,202.35329603490649,215.59501501768298,227.90230854684779,229.06870934319858,242.92216595431753,247.08894904577159,250.00036851343077,252.37418980732247,260.8403707787096,265.10844633398722,318.18263428671645,335.1348752329468,340.28699257736253,351.01075621321337,351.12561977234867,366.96093304242947,369.39167426804312,373.42267826071702,377.32963416287112,399.40906101870416
Barker_MC_09641,11.474820984600511,12.839915437283956,14.473425027577532,17.586753721385456,23.521957445936437,28.388845097961106,29.952738213674159,32.617615797074237,33.349083293209766,34.89019661582816,37.661440426336419,39.642867891063986,41.567314533094468,43.883559077616312,47.199063168462374,55.585504913379189,59.439759272255436,72.110805270627409,72.819659862801544,76.378086917244033,82.949986277312718,87.711750223647044,90.162403533918337,100.12896182377527,105.28966566917623,110.31700574139357,111.34080839299389,128.7820985304898,135.95353987285947,137.97234503619089,161.12790590441341,164.09288207240536,164.32336212948715,169.99671793906612,173.72261556109783,176.08683447480928,177.0384425669935,179.94955022250846,189.80336742618218,194.12631225781018,196.92606476306938,202.90285020762605,217.80825762323656,227.85553656264722,228.58535792606659,242.7016983131445,247.3180621113695,249.46510999383153,251.86380820514563,259.65757591226969,265.21324351143005,317.01806878957382,336.5032339914768,342.06364444728712,350.41026606433746,352.07354090230973,366.89314059215292,369.31684677075691,371.63714129741072,377.87114869441552,400.31192075059118
Barker_MC_09642,11.48318054522764,12.757753481095479,14.641770981189005,17.500207055648143,24.19891435462003,28.352935542770481,29.871087358723457,32.975136540846705,34.070494084701863,35.002219164219461,37.701069085144795,38.95203665080188,41.929746942558026,44.202444956844467,47.231657151918249,55.924915768013598,58.931845257737464,71.562517535618895,72.489809749376235,76.205272711825856,84.823138081231363,86.924104002283343,91.209533479719425,99.955049082158865,105.135645396485,109.56762684192576,111.18196978248091,130.13235953622714,135.92129638176252,137.82335606400673,160.76971862482543,163.44740720650813,164.49338153222249,171.24951245553413,172.5650556155793,177.71646941301148,179.18480755892054,180.07986005523924,188.95220592741194,189.11102505466383,198.66690097491687,201.04731606687628,216.32022812505454,225.48533797418938,229.06539799785639,242.71094443207778,246.53609095144563,249.87237792682569,251.45310251424723,258.89821841111132,264.17244330575733,318.36876438942937,338.06371351991902,340.70761862300554,349.83232012210209,351.70413478856574,366.95997000296938,369.85037513588691,371.96753040195608,378.03527861025276,399.32557118932385
Barker_MC_09643,11.325029395536211,12.638787869603702,14.7582626782505,17.299365089893218,23.533659276314474,28.356291910435267,29.722002165054267,32.59297596983442,34.010889728318851,35.096388645184717,37.721981819345764,39.097380662741195,42.292490850193417,44.329822005479592,47.052595388088022,55.526833196384061,59.564754963231152,71.180375794373546,73.219965250785833,77.392659466832413,84.113958391209906,87.725837776210412,91.178937348607619,99.206697097182257,104.90344577539319,108.52222225497469,110.07041477157466,130.90512051724278,135.51821567106441,139.99113434670156,159.91149354643795,164.11989090854587,164.54862041531555,171.07139511869184,171.90064840901672,175.9817508031667,177.90771666133924,178.20790213559488,190.16319710191888,191.1091613037531,197.28379416563996,202.09432713301322,217.78958254259263,228.29833006527275,228.59735506822213,243.22488256928708,247.23936296448159,249.30126097223996,251.81148092880935,261.03861211018472,264.21468533455055,317.46452704231143,335.10920255666309,340.28846669358569,350.33774618564115,351.04298627947446,367.74561203811078,370.21681607145428,373.32640429774466,377.48671287918842,399.71228916509813
Barker_MC_09644,11.442271768155258,12.70897303952313,14.423083492166741,16.723714609511955,23.447612353978116,28.044073615970223,30.135788028078284,33.118300591944013,34.477526206665992,35.436528618369557,36.941096231485311,39.31366564136129,41.20006833884748,43.819689673270659,47.967622422430786,55.270288103315892,58.727733316558044,72.022152695600141,73.439676267330057,77.3935424517624,82.382732538260171,87.330364740942571,90.883442593816866,98.751856742894773,106.48778182108536,108.90217349854797,111.8989985443605,129.32231048147969,135.74230748886328,140.0012023643973,160.59831407072932,165.30257996757783,166.08905749455315,168.10367236888919,174.10921402472241,176.73892581420017,177.81455433444381,179.73604643922499,190.66963098932405,193.20879179983257,199.98663135677225,202.2392929327805,215.85943334045393,227.6344673677516,227.72040656134416,242.51185711027847,246.4487141370592,248.81772101784603,252.30652809542505,260.78943658663553,263.47846272279531,318.43497292094133,335.40817400192833,344.81858588692495,350.11173655494235,350.91317842858803,366.01820705918095,370.4093897156024,373.26346797753433,377.79627012743111,401.03718773935532
Barker_MC_09645,11.460739717199415,12.76183713026273,14.538167178701219,16.988466716647725,23.510625319237743,28.148950216775233,30.191899293578913,32.944567281687156,33.767288472138681,35.804136665142011,36.812714383570665,39.469489138224532,41.116962954075817,43.533934396323943,47.029234443943146,55.616584574428643,59.359131836037427,71.397480038071592,72.724841974520615,77.441271325800415,83.939671375386666,87.323857996611565,90.854833155374777,99.410134065989951,106.22977976953065,108.36262944835975,110.3259339074929,128.83011370703119,135.96500162285005,139.46911534222605,159.65330952565489,163.83492792978475,165.85747273846704,169.73758452055469,172.87168862603286,177.84857438485224,178.93190631497171,179.21365699380894,190.89597599340811,192.14160945940824,199.70650550320519,199.9871665805712,217.46684377459431,227.3453786786373,228.84744742146975,241.82083960181583,246.32701981384236,250.2178159029902,251.52860936534043,260.26763180307995,264.60563924317069,317.70468323570924,335.46206346061751,344.91958480358841,349.70787004826627,351.76145076419061,367.2204793361434,369.33234330612737,371.90705470976656,378.91078701615038,399.47588360280497
Barker_MC_09646,11.260985886139716,12.583479306354352,14.718445965502122,17.214739227035825,24.214821659361597,28.255418151651593,29.7711585383447,32.816047617194172,33.453509997511858,35.07056415668773,38.034391306009233,40.175781887642358,42.047264989596343,43.612268339640572,48.030537650161548,55.296246829843454,59.199007440418647,72.016636030454421,73.299556854982029,77.494423224623475,84.874679054300927,87.772216119178069,90.064537893404534,98.978576656735697,105.96257878498979,111.10181702313197,111.32035243434387,130.79152359136714,136.38721452120052,139.01547226154415,160.11660364988481,164.99142514093481,165.00688280511267,170.60041923882616,174.66741443548929,177.66433493455136,179.2880133002198,179.31711037445024,186.97580614631426,190.35856555140276,196.86923228165654,199.7137402919405,214.9221615979595,227.36817905846695,227.76334369278419,242.37071399619802,246.697840764555,250.23945473265775,252.09135431532908,259.68926209429031,263.47474912781558,317.71927005791719,336.03429170260466,345.12089437423634,349.46959601960776,351.18117918229211,367.1023794094134,368.41201164142586,373.18023118906007,378.75805451263147,398.74223327672394
Barker_MC_09647,11.427216495555136,12.999061015473195,14.57440147799203,17.068102643830155,24.032618242858089,28.266584568646735,29.793934646150774,33.294671343968012,33.556490005504656,35.890139881979231,37.543753693850221,39.314011165333163,41.409303966979905,43.172968483606908,47.772936635369227,55.82394074571512,59.081971751484836,71.628022102323243,72.421420014992165,76.29795525683187,83.186749890233443,87.355836110639146,90.280917667972588,99.042001731301923,106.84844411520774,108.67077862163957,112.50619125910941,128.51373465287622,135.63932178198655,138.47139542174,161.33991413599446,163.5863595306742,165.4040845118609,169.39426943652199,171.45314721142242,177.16293023832787,178.25428354225281,180.16490839804666,191.59891246514775,193.23509932782204,200.6917852893333,200.86809969474308,218.93301097397037,226.43912049455182,228.60449091735606,242.60644789811303,246.87493096652415,249.25329482522423,251.55546474276392,260.38025174098073,264.56529804853221,317.24994772132487,334.88848417214217,340.11628776707943,349.55226384794514,352.04880046799559,365.89696238119518,369.39370201725677,372.01872370992328,378.04841454255126,400.89926219840072
Barker_MC_09648,11.344677193166875,12.654149974771304,14.770706338238897,16.825259917022247,23.834806103475536,27.727415099979083,29.627226744468189,33.016311722306384,34.186066876111852,35.369117418343571,37.869156559422485,39.393169190988885,42.007403505421564,43.302495664225397,48.036625065584985,55.251379253532853,59.789443202567682,71.885075302716061,73.273705380459518,77.422123436972569,83.077796949809411,87.073343536954241,90.396073748211066,99.047024102573118,106.7971642503562,108.32198748496809,111.74966723986562,129.14714829705775,136.85957133138444,138.65165527492184,159.74501725718025,164.07360223480515,166.69651863487968,168.7576689561559,173.87711366519443,175.85967742023152,177.4359102323379,178.59730533426637,187.35312329177168,194.04556222038869,200.59113339774177,202.40565925344211,218.59719061092551,226.05409427204415,229.30927251847947,243.39701518389276,246.56524932546128,249.36096329458857,252.32468355964892,260.64672411291087,264.73175447353077,317.47996280904408,334.24560894722089,344.40011193292645,349.47005869765417,350.83442784277867,365.95306850063037,368.72042642682021,372.28705006061341,378.95249406204999,400.81348783307493
Barker_MC_09649,11.454862124282181,12.716585853360556,14.480936653201208,16.693428447675924,24.142995552831767,28.241873702487627,29.985569578111889,32.837342373520485,33.689654865882176,35.164748414823343,37.321630839045113,40.046455551442655,41.978714745597514,43.403918505355271,48.218446246611883,55.448051838659303,59.820399430092543,72.003083139034004,72.439734412308425,77.381955210368545,84.721492276088327,87.019805050135247,90.741816454433646,100.79863148733102,106.98277113444733,109.22955217548243,110.62201923358175,128.22489578498352,136.49948336415378,138.18351622826643,159.40322973402158,163.35293141165567,164.25147359888066,170.76429246959432,171.57963729935523,176.08416200008102,177.53129028402864,177.76705267768079,188.10447140199574,190.47863970574019,200.7697565040514,201.94947542751194,216.69443427650575,225.93101052518361,228.48227442647138,242.42635772350434,247.11028276049132,249.83653642359312,251.75153671650881,260.43127065303145,265.69663367294237,316.96926909423024,336.45623546788033,344.42947510314923,350.19690909432688,352.22982131817832,367.38431430675752,370.46463746811332,371.80965232909097,378.56631253695809,400.46109539191099
Barker_MC_09650,11.360003992704398,13.028725974775789,14.736543398569497,17.431468610216804,23.885031008153078,28.004671090887079,29.776171074617352,33.303131831069791,34.304545441102725,35.823674517727518,37.142934418857514,39.356490944387694,41.732797929758561,43.526673884379989,48.03615812644756,56.094022955136275,58.719237637333329,71.719126559338804,73.088692946093644,77.141512648049286,84.849408468416087,87.429233604921436,91.143781271449555,99.651340303858802,105.8983641530229,108.8697508609672,112.67022380122033,128.7889256671524,135.51217899117174,139.01438705611008,161.60957206783593,162.69203531746206,166.10462332612238,171.26807377120923,174.7534747632196,175.58270827855804,177.16274587954513,177.53661650021022,189.94548067708038,192.02106307664437,198.07407528634627,199.66281675973011,218.35123693848976,226.1569519204406,228.29795931655235,242.63509405066469,247.09772655646626,249.32682113580512,252.26604835673888,259.87537897588186,262.94235535685618,317.54174875474467,335.6749571982586,345.37699022566466,349.51630842292957,350.90207068306182,365.960270597467,369.41069702977933,373.11431927357762,378.63487733822518,400.81062884516859
Barker_MC_09651,11.47559235430777,12.617457625214589,14.687037239058384,17.255414786612878,23.832086817332083,27.891433579079735,29.915421667852055,33.089221421923604,33.854443725728899,35.848913361568158,37.556245025845108,39.728106604701367,41.35726889162121,43.651263592630222,47.437946958451114,55.45050031990975,59.40766381108989,71.246385085082906,73.329632055486741,76.115521023427632,82.322405210501358,86.784948882227326,90.165471674077068,99.448563169034131,105.75511104709685,110.18894487248323,110.76709863516103,130.76567710344344,136.76999524697609,140.19953012446669,159.81627672557528,164.00321170583297,164.7149134080789,170.12102861638644,173.14789215105992,175.17025306556451,178.54205249408679,179.78092633345281,189.15915860395452,192.43885850428515,197.43871665880209,200.00895442181644,218.57904087883861,226.32471914821656,227.96325284824809,242.16374250206613,247.15002730224944,248.37354379192652,252.37663559035227,259.82480079661462,264.87427606632576,318.3609378908377,338.16603435010381,345.28765009773434,350.307042720553,352.10111020791152,367.16479034283083,368.9565650617543,373.39230144987687,378.65619791205035,399.67306314857058
Barker_MC_09652,11.36588436847677,12.783489250701496,14.530641963270826,17.008176249316836,23.511038358843333,27.940243788637307,29.571195863428301,32.654472055384389,33.284857086525832,35.886238459866362,37.825347449439775,39.922447775488401,40.931237069579119,44.340216840257447,47.342653429306282,55.689920405028033,59.246852839682973,71.528278187550399,73.130453626626277,76.327564876046964,83.17789388241566,87.494006411785477,90.328874624550735,98.600744854713696,105.81888273840531,109.06946832970429,110.74233117401103,129.60537074509443,134.83317466623967,138.84600749671554,161.01177300721019,162.9548761409271,164.55518755111316,167.80980147668376,171.62880428314151,178.3803957375022,179.34424699511075,179.36144493070219,189.31947955158262,191.47473791486232,198.59775929651335,202.70501173729619,216.5161561269104,226.76879846842536,228.9421518224429,242.74258071560305,246.85180969015551,248.93142248660573,252.21806024144399,260.76795816736967,265.39754158741192,318.17726467440247,336.29588602835679,341.84620569851126,350.50161496260773,351.55758953923169,365.93411025714573,368.94131954384022,372.30313247309135,377.44010423848584,399.76653462542112
Barker_MC_09653,11.222554351250787,12.706001063507115,14.46787756852058,16.905850841709832,23.530629157160135,28.064304953024251,30.006715861185331,32.933115741889452,33.589643929479841,35.721315418024432,37.914664724472928,39.498898668973261,42.444881892961909,43.468261368007816,47.660155085741231,55.101714465958509,59.899787860614794,71.387694745015139,72.624258830563051,77.358197232843423,82.291681642345537,87.048574833099451,91.110272034047611,99.968377086242228,105.06457002871967,108.94228481731675,111.60452535990291,130.31904850371495,134.94131664327111,139.3056900632827,160.69927567744688,162.90169608809884,165.98781238758605,167.84387830261849,174.73045125472527,177.22987850467717,177.44770850300804,180.11931825972675,191.01197996694722,194.18952047849069,197.62598005457056,201.58434839701297,218.66668522029107,226.6905013150751,228.59941789993601,242.62210303607384,246.62196227390177,248.21375826318146,251.82174600569007,258.63781776766899,265.52513522468564,318.06418057239392,333.51151812270285,343.9781618911548,350.15538163600615,351.13369545065223,365.88764873294133,369.83357264258888,373.00422940440728,377.3638024698368,401.10172493634713
Barker_MC_09654,11.232301243480991,12.61857674392599,14.468766723211326,17.434227377426573,23.68812836226099,28.004354754366364,29.981326895502129,32.638344844592311,34.389830769564476,35.409976216890207,37.349900967687127,39.682814458117612,41.294091194508617,44.274571845531504,47.713348997567373,55.954300921437238,58.890016243330017,71.887528841648319,73.302713489726898,76.325386126937644,83.06258566436631,87.002562517356338,91.3914495030632,100.66394078775353,106.05949860730833,109.63589227207308,111.54205000219437,128.85543487591178,136.21865857276973,138.93116377482795,161.05422977327419,162.89481717774277,163.84019208093946,168.33535896517509,172.47556151679512,175.40383676978834,176.8119747552752,177.80116105785439,187.35095910059837,190.25647699609956,199.56289617855654,201.91876776535094,216.71144818381171,225.97603473576291,228.54950668859098,241.77432719787589,246.26230567049109,248.1879200701876,252.07200715895931,259.8643374067193,264.69635510159418,317.34851313435547,335.85913527667606,343.11483975260643,349.93805681500896,352.34013170855457,366.89186966582707,369.22731753747206,372.19129540660265,377.9167794496343,400.36253783994346
