realization_id,age_ka_bp__GS-1,age_ka_bp__GI-1,age_ka_bp__GS-2.1,age_ka_bp__GI-2.1,age_ka_bp__GS-2.2,age_ka_bp__GI-2.2,age_ka_bp__GS-3,age_ka_bp__GI-3,age_ka_bp__GS-4,age_ka_bp__GI-4,age_ka_bp__GS-5.1,age_ka_bp__GI-5.1,age_ka_bp__GS-5.2,age_ka_bp__GI-5.2,age_ka_bp__GS-6,age_ka_bp__GI-6,age_ka_bp__GS-7,age_ka_bp__GI-7,age_ka_bp__GS-8,age_ka_bp__GI-8,age_ka_bp__GS-9,age_ka_bp__GI-9,age_ka_bp__GS-10,age_ka_bp__GI-10,age_ka_bp__GS-11,age_ka_bp__GI-11,age_ka_bp__GS-12,age_ka_bp__GI-12,age_ka_bp__GS-13,age_ka_bp__GI-13,age_ka_bp__GS-14,age_ka_bp__GI-14,age_ka_bp__GS-15.1,age_ka_bp__GI-15.1,age_ka_bp__GS-15.2,age_ka_bp__GI-15.2,age_ka_bp__GS-16.1,age_ka_bp__GI-16.1,age_ka_bp__GS-16.2,age_ka_bp__GI-16.2,age_ka_bp__GS-17.1,age_ka_bp__GI-17.1,age_ka_bp__GS-17.2,age_ka_bp__GI-17.2,age_ka_bp__GS-18,age_ka_bp__GI-18,age_ka_bp__GS-19.1,age_ka_bp__GI-19.1,age_ka_bp__GS-19.2,age_ka_bp__GI-19.2,age_ka_bp__GS-20,age_ka_bp__GI-20,age_ka_bp__GS-21.1,age_ka_bp__GI-21.1,age_ka_bp__GS-21.2,age_ka_bp__GI-21.2,age_ka_bp__GS-22,age_ka_bp__GI-22,age_ka_bp__GS-23.1,age_ka_bp__GI-23.1,age_ka_bp__GS-23.2,age_ka_bp__GI-23.2,age_ka_bp__GS-24.1,age_ka_bp__GI-24.1,age_ka_bp__GS-24.2,age_ka_bp__GI-24.2,age_ka_bp__GS-25,age_ka_bp__GI-25,age_ka_bp__GS-26
NGRIP_00026,12.768856,14.547398,22.599000,22.728002,22.949848,23.047443,27.217825,27.436741,28.220660,28.553841,30.318967,30.562838,31.932110,32.339660,33.244915,33.652554,34.782217,35.458208,36.688840,38.240635,39.853489,40.232655,41.157657,41.797773,42.788138,44.055400,45.219587,47.957234,49.513292,50.523804,50.899894,54.754517,55.322190,55.390775,55.862515,56.323006,57.098400,58.809775,58.953475,59.113848,59.342557,59.974315,60.270032,60.396005,65.355819,65.674576,71.357470,71.511732,72.270381,74.104615,75.839041,77.928025,78.908582,86.624090,86.861347,86.934282,89.111039,91.227075,91.387516,106.017723,106.435196,106.620840,107.792423,109.414044,109.622078,111.397116,114.194229,118.657697,121.796915
NGRIP_00027,12.977943,14.840220,23.063083,23.198213,23.413215,23.526652,27.551326,27.814824,28.624541,28.900278,30.644136,30.843084,32.157166,32.641886,33.520466,33.982344,34.975281,35.788326,36.903039,38.502981,40.204323,40.453628,41.143821,41.758613,42.526940,43.652839,44.555057,47.138493,48.615351,49.537304,49.805012,54.559782,55.232397,55.390414,55.783306,56.307268,57.077846,58.936038,59.063091,59.184611,59.374491,60.117026,60.392232,60.549262,65.399568,65.702800,70.444309,70.548872,70.784292,73.415691,75.310604,77.905636,79.379278,85.601825,85.769253,85.867541,88.084358,90.328866,90.434749,105.440429,105.817033,105.928172,106.870396,108.078196,108.322267,109.555803,111.841398,116.485523,120.966280
NGRIP_00028,12.806324,14.596253,22.670303,22.767097,22.968427,23.104282,27.263674,27.492332,28.350308,28.632245,30.401567,30.642575,32.230065,32.616409,33.571501,34.067619,35.266368,35.968357,36.905498,38.462225,40.072219,40.256323,40.873136,41.468149,42.169535,43.162450,43.980650,46.710316,48.188287,49.317569,49.680139,54.165078,54.812542,54.891492,55.366693,55.798430,56.470932,58.095467,58.224895,58.338754,58.598890,59.125329,59.407291,59.572441,63.746329,63.936055,70.049677,70.309025,71.400392,73.402369,75.356395,77.680130,78.777530,85.967733,86.164707,86.240997,89.035985,91.500066,91.696445,105.052747,105.344783,105.496111,106.340787,107.656278,107.789335,109.149530,111.277691,114.890076,117.923831
NGRIP_00029,12.753263,14.502121,22.648275,22.732930,22.976403,23.111817,27.015678,27.242093,28.017703,28.266828,29.781128,30.025125,31.149930,31.582908,32.346041,32.754533,33.582832,34.348328,35.263134,36.712333,38.143698,38.449016,38.954951,39.640675,40.398381,41.375633,42.295999,44.751126,46.142282,47.137412,47.537198,51.924887,52.605432,52.688981,52.985642,53.305469,53.810277,54.995914,55.090713,55.133217,55.416011,55.813580,55.948015,56.037887,59.842687,60.117796,65.048950,65.284059,66.067421,68.038070,69.797871,72.196217,73.770948,80.406651,80.570435,80.706055,83.410514,85.942342,85.993687,98.331514,98.635147,98.802568,99.623728,100.922783,101.019831,102.358630,104.624450,109.402027,113.542651
NGRIP_00030,12.784800,14.560594,22.392940,22.558320,22.724615,22.839739,26.641453,26.831274,27.527207,27.761165,29.337684,29.705829,30.912980,31.532878,32.466917,32.903593,34.033743,34.717954,35.749383,37.260939,38.772537,39.029739,39.709589,40.398918,41.316038,42.449590,43.525685,45.758089,47.156775,47.796075,48.016928,53.205613,53.977447,54.068428,54.412596,54.765897,55.423123,56.793568,56.845501,56.983243,57.174402,57.720050,57.906308,58.001236,62.495955,62.791495,68.099170,68.363571,69.084017,70.605104,72.016248,74.204252,75.289202,81.296784,81.457850,81.563050,83.766954,85.780697,85.902541,98.901895,99.129284,99.280413,100.100688,101.503455,101.671908,103.101996,105.465654,109.701131,114.303096
NGRIP_00031,12.887479,14.675120,22.607913,22.687364,22.914591,23.018083,27.098625,27.374173,28.167751,28.509262,30.256079,30.628915,31.915506,32.407279,33.385929,33.776907,34.987563,35.654711,36.705396,38.310732,39.878508,40.197843,40.882074,41.419535,42.220071,43.217795,44.081438,46.637152,48.146157,49.034109,49.442478,53.666374,54.309609,54.409030,54.831616,55.252984,55.950709,57.621635,57.711888,57.885516,58.243500,58.702605,58.969535,59.075974,61.815614,61.937038,67.243342,67.534075,68.215581,70.508533,72.465030,74.852288,76.122103,82.432867,82.584894,82.661447,85.007958,87.101782,87.142223,100.531000,100.859135,101.059893,101.925900,103.133511,103.263162,104.566927,106.813650,112.120564,116.083221
NGRIP_00032,12.776048,14.551003,22.333450,22.485106,22.683122,22.796213,26.929437,27.120962,27.947635,28.260084,29.955904,30.213808,31.305199,31.761391,32.526002,32.972702,33.940561,34.517864,35.429766,36.808570,38.227010,38.446728,39.156600,39.904199,40.746515,42.029143,43.072119,45.858482,47.226638,48.416602,48.913608,53.492619,54.204307,54.252688,54.669475,55.051884,55.731510,57.143536,57.250595,57.367704,57.609790,58.103851,58.322858,58.490137,63.383611,63.692684,69.414495,69.665873,70.542708,72.495401,74.481101,76.730792,77.919280,84.202082,84.391645,84.517813,87.620476,90.430780,90.505429,103.830647,104.159791,104.350302,105.217885,106.732013,106.856379,108.406150,110.959585,115.383474,118.733347
NGRIP_00033,12.817524,14.598446,22.878392,22.974417,23.216698,23.308165,27.478040,27.813765,28.619179,28.963958,30.757276,31.010320,32.215320,32.799762,33.752117,34.182484,35.265991,36.017179,37.122427,38.561833,40.135717,40.444785,40.977655,41.551797,42.285920,43.278201,44.078652,46.407151,47.748386,48.471342,48.704853,53.062153,53.719975,53.842101,54.218206,54.725957,55.567225,57.085408,57.253097,57.400725,57.684940,58.255532,58.487308,58.656913,62.743429,62.966957,68.085155,68.304460,68.981630,71.009063,72.780545,75.229342,76.631877,83.959317,84.175293,84.281152,86.724641,89.027941,89.143551,104.027767,104.472048,104.626873,105.689492,107.206487,107.373555,108.888922,111.187993,114.126366,118.516778
NGRIP_00034,12.748418,14.488458,22.928237,23.046262,23.251145,23.386147,27.444975,27.652163,28.401669,28.712465,30.254493,30.534484,31.553777,32.079762,32.894273,33.262565,34.232504,35.016990,36.180235,37.814478,39.525841,39.810918,40.535429,41.206221,41.980744,43.154781,44.156399,46.646405,47.937831,48.838505,48.867356,54.306538,55.078099,55.164010,55.582348,55.938672,56.653730,58.183594,58.282034,58.467612,58.697571,59.181926,59.399759,59.554325,64.744287,65.061378,70.338121,70.602144,71.326060,73.284473,75.005764,77.228294,78.533149,85.231505,85.430955,85.527114,88.130286,90.651712,90.773367,106.501489,106.871988,107.025800,107.887221,108.987435,109.116707,110.234558,112.239216,116.501196,119.843223
NGRIP_00035,12.822095,14.571009,22.799171,22.907061,23.140486,23.218838,27.372301,27.568736,28.384537,28.685210,30.374374,30.598518,31.631692,32.235418,33.063422,33.489026,34.453742,35.214736,36.408789,38.193667,39.954732,40.230908,40.929307,41.517784,42.222019,43.295465,44.218518,46.710714,47.927193,48.997767,49.247999,54.727849,55.549271,55.632484,56.071471,56.456560,57.277139,58.821122,58.919300,59.071891,59.439431,59.931629,60.140480,60.305022,64.681852,64.911046,69.599573,69.845107,70.916196,72.586866,74.474833,76.698591,77.824427,85.192989,85.409428,85.509440,88.401351,91.084747,91.124373,105.407473,105.735722,105.923209,106.932306,108.446459,108.548787,110.094756,112.705716,117.245089,121.313676
NGRIP_00036,12.737597,14.494034,21.945956,22.079971,22.246771,22.348025,26.608666,26.758087,27.548069,27.911895,29.651952,29.866396,31.061235,31.525491,32.355331,32.760916,33.665032,34.473297,35.587127,37.121998,38.748454,39.043228,39.632259,40.326659,41.066367,42.192959,43.188714,45.652317,47.099501,48.001393,48.251336,52.238220,52.808460,52.884514,53.272243,53.651954,54.352312,55.787657,55.913146,56.054281,56.373516,56.762265,56.984222,57.124017,62.145902,62.478861,67.253791,67.431389,68.282503,70.110515,71.791614,74.169434,75.562391,80.996274,81.077987,81.143822,83.996851,86.664407,86.787424,99.794392,100.130280,100.296533,101.259842,102.641184,102.861165,104.315716,106.961305,112.320909,116.284168
NGRIP_00037,12.851749,14.635948,23.253410,23.350583,23.562125,23.716425,27.738285,28.035328,28.853855,29.102405,30.801551,31.120265,32.302326,32.874360,33.766324,34.190075,35.244911,36.068937,37.187667,38.842379,40.634300,40.850062,41.552318,42.203442,42.888926,44.029016,44.997035,47.350716,48.702831,49.508840,49.626760,53.878806,54.529332,54.572941,55.057137,55.514762,56.248327,58.029648,58.172068,58.346761,58.740463,59.232721,59.442211,59.619454,63.552371,63.769065,68.565487,68.750352,69.551088,71.323967,73.029136,75.314717,76.632603,83.145460,83.304543,83.406343,85.853701,88.351817,88.421376,102.768918,103.162171,103.335202,104.300601,105.656151,105.822453,107.261597,109.534965,113.761931,117.989056
NGRIP_00038,12.930983,14.743227,22.990936,23.137107,23.312137,23.444891,27.926035,28.170030,29.092608,29.418527,31.201567,31.499217,32.923725,33.446959,34.449633,34.848879,36.079958,36.806136,37.926999,39.607383,41.304136,41.561501,42.209254,42.759973,43.449342,44.491843,45.368915,47.847860,49.428000,50.297123,50.671388,54.787480,55.408887,55.499178,55.841206,56.178446,56.749824,58.163357,58.297857,58.390500,58.633031,59.069334,59.252648,59.388547,63.591543,63.883612,68.960145,69.176347,70.308700,71.780167,73.458888,76.014933,77.774497,85.053958,85.168191,85.341715,87.462846,89.484412,89.655887,103.234292,103.529398,103.616341,104.592502,106.163244,106.385518,108.076220,111.027892,116.886127,121.148881
NGRIP_00039,12.780418,14.515044,23.009158,23.139251,23.308933,23.459281,27.790824,28.021769,28.823815,29.105597,30.618285,30.970405,31.932874,32.347294,33.065441,33.388096,34.250124,34.971461,36.007201,37.643500,39.216824,39.555396,40.085969,40.746561,41.522954,42.488270,43.265502,45.884137,47.173109,48.243729,48.561689,53.003304,53.689871,53.765528,54.203720,54.644269,55.465252,57.107027,57.228835,57.422302,57.712526,58.278582,58.494268,58.659683,62.998005,63.292548,67.592542,67.786022,68.566835,70.290506,71.948029,74.391578,75.788615,82.722403,82.902530,83.001678,85.140493,87.110881,87.253463,100.668709,101.012519,101.126261,102.039880,103.275591,103.398844,104.669905,106.695394,110.231425,114.168245
NGRIP_00040,12.838417,14.612757,22.726614,22.886022,23.066361,23.191266,27.675917,27.945634,28.843695,29.204190,30.940642,31.175702,32.155469,32.554170,33.344066,33.607767,34.450656,35.144104,36.198095,37.794259,39.385352,39.669150,40.369532,41.011905,41.807008,43.013502,43.935342,46.675886,48.227811,49.211969,49.604562,54.598053,55.358660,55.432676,55.778478,56.163966,56.813846,58.114962,58.206605,58.329421,58.570775,59.065412,59.217690,59.318944,62.722299,62.895395,67.755047,68.011920,68.767165,70.197730,71.539408,73.511187,74.574965,82.685012,82.907009,83.075327,86.047874,88.713105,88.839085,100.271097,100.568726,100.706607,101.538963,102.922008,103.021062,104.443616,106.801013,111.569966,115.062100
NGRIP_00041,12.961993,14.785388,23.356758,23.506775,23.690822,23.790930,27.895557,28.219206,28.979198,29.286239,30.856651,31.103794,32.336841,32.643894,33.380317,33.790002,34.723406,35.403208,36.524624,37.999755,39.680539,39.921486,40.418457,40.952147,41.472952,42.356306,43.134108,45.355400,46.717898,47.548671,47.986625,51.869903,52.468121,52.555862,52.910671,53.305768,54.074026,55.617312,55.732524,55.878137,56.132613,56.656035,56.896288,57.029557,61.365905,61.585930,66.425429,66.596545,67.373747,69.240992,70.976826,73.597806,75.321805,83.671546,83.938821,84.045512,86.390610,88.560724,88.662895,101.512461,101.775376,101.906562,102.860400,104.374529,104.551671,106.174565,108.910057,114.324296,118.309172
NGRIP_00042,12.882445,14.724997,23.038212,23.147765,23.350257,23.448244,27.822658,28.107093,28.940999,29.296025,31.200160,31.239329,32.623953,33.018852,33.828364,34.284210,35.314896,35.983120,37.116408,38.573821,40.266490,40.440877,41.114819,41.893489,42.582473,43.923643,44.976013,47.371320,48.565921,49.433871,49.664143,53.949234,54.530085,54.635836,55.055184,55.466143,56.199206,57.729041,57.889178,58.037492,58.288687,58.841556,59.024163,59.184246,63.332710,63.575598,69.247853,69.500041,70.415440,72.070283,73.653088,76.060734,77.435812,85.116228,85.355294,85.455435,88.438181,91.264810,91.353789,104.612073,104.888420,104.977948,105.855044,107.219755,107.402819,108.794426,111.121849,115.291210,118.214893
NGRIP_00043,12.815945,14.578660,22.832815,22.975003,23.141024,23.258498,27.500723,27.815749,28.686831,29.007627,30.822026,31.057596,32.069100,32.558089,33.305819,33.643844,34.517904,35.268425,36.348901,38.081148,39.815089,40.137489,40.885624,41.391754,42.070890,43.260965,44.260203,46.578614,47.843223,48.725003,49.016190,53.246029,53.865520,53.976604,54.358122,54.762413,55.377554,56.700298,56.846002,56.968237,57.155229,57.649608,57.912972,57.993395,62.104892,62.359695,67.819979,68.080846,68.836739,70.491566,71.984444,74.327180,75.861280,82.997818,83.241114,83.290023,85.087337,86.975291,87.104214,100.063923,100.373646,100.511223,101.200597,102.176176,102.319095,103.262038,105.165655,109.294765,113.298740
NGRIP_00044,12.824881,14.597083,22.709743,22.757402,22.941442,23.065653,26.867964,27.100353,27.875455,28.125287,29.776841,30.131212,31.378345,31.918684,32.877428,33.274265,34.388842,35.178005,36.459166,38.059835,39.766075,40.011561,40.679299,41.127481,41.769630,42.712421,43.588667,45.877618,47.169143,48.059673,48.266421,52.760119,53.348148,53.449755,53.781216,54.167057,54.772196,56.115626,56.236855,56.326952,56.634502,57.029435,57.206241,57.313266,61.632779,61.888861,67.979950,68.204816,69.144130,71.234566,73.187748,75.585005,76.666590,83.537230,83.716341,83.790798,86.461466,88.884026,88.964730,105.097570,105.443303,105.567462,106.440430,107.608429,107.779131,109.052835,111.179137,115.464796,118.481493
NGRIP_00045,12.831077,14.606819,22.825408,22.959127,23.147485,23.265365,27.429469,27.571366,28.379159,28.674937,30.390613,30.610490,31.882347,32.434491,33.223298,33.694729,34.763623,35.538507,36.624296,38.325227,40.065632,40.325350,40.892972,41.600644,42.322655,43.476360,44.433589,46.945299,48.386467,49.469133,49.730810,54.436390,55.130361,55.273037,55.678113,56.067773,56.776913,58.256752,58.347543,58.466218,58.817222,59.298713,59.515132,59.634946,63.909144,64.109298,69.211988,69.460488,69.897858,72.145014,73.945359,76.638506,78.273165,85.962783,86.144076,86.282163,88.635088,90.955454,91.083188,103.917380,104.238457,104.354909,105.377137,107.030195,107.179712,108.958675,111.771557,116.460801,120.142297
NGRIP_00046,12.755175,14.520030,22.180616,22.275150,22.477893,22.544160,26.363060,26.601482,27.386310,27.678623,29.283503,29.592957,30.671918,31.224071,32.056932,32.442598,33.479817,34.174284,35.219088,36.721648,38.253247,38.556464,39.196098,39.826181,40.526621,41.614629,42.530003,44.964050,46.515293,47.236175,47.503449,51.776038,52.396604,52.484704,52.821882,53.112075,53.710142,54.925956,55.068884,55.158210,55.428595,55.796436,55.984718,56.103193,61.140693,61.441884,66.688973,66.857944,67.295325,69.394965,70.911879,73.134315,74.307772,81.126368,81.270129,81.354188,83.566829,85.648797,85.862239,98.340378,98.603742,98.744314,99.558495,100.587900,100.641580,101.771174,103.843919,108.868509,112.950065
NGRIP_00047,12.872643,14.663802,22.864463,23.050728,23.236642,23.349441,27.314425,27.540814,28.288529,28.586739,30.197379,30.444106,31.625726,32.132949,32.977708,33.392404,34.479708,35.102040,36.137815,37.745089,39.357361,39.660702,40.166324,40.976610,41.679293,42.800843,43.730324,46.313599,47.923914,48.787516,49.047289,54.400382,55.202875,55.290212,55.636246,55.991234,56.493968,57.981262,58.076409,58.163525,58.476906,58.883600,59.063402,59.190548,62.889407,63.040477,68.173607,68.328755,68.959400,70.855383,72.596368,75.280113,77.083704,85.015803,85.262104,85.343690,87.698286,89.934954,89.968995,103.856088,104.154218,104.319099,105.215317,106.780995,106.936627,108.544124,111.277269,116.656840,120.355204
NGRIP_00048,12.665019,14.364288,22.986498,23.096657,23.325945,23.416694,27.610314,27.764454,28.536745,28.791693,30.464156,30.707639,31.806549,32.246588,33.074389,33.458015,34.383748,35.163478,36.191123,37.881677,39.555421,39.751277,40.312207,40.851719,41.545415,42.366016,43.094016,45.824856,47.451501,48.499609,48.841647,54.798730,55.678157,55.814044,56.160230,56.591292,57.301570,58.925648,59.008889,59.168917,59.472466,59.972973,60.204771,60.378221,64.370971,64.596840,69.297445,69.418303,70.266161,71.655151,73.186790,75.295721,76.722512,83.682973,83.930013,84.041995,86.791994,89.480251,89.553582,103.786061,104.250510,104.431640,105.557613,107.237299,107.435600,109.137857,112.181706,118.514916,122.922132
NGRIP_00049,12.849778,14.642159,22.271941,22.381443,22.609097,22.700554,26.574912,26.782226,27.575019,27.834373,29.476767,29.733792,31.018748,31.444805,32.394066,32.756278,33.795456,34.567739,35.758361,37.403978,39.291169,39.388147,39.958361,40.459201,41.101740,41.975641,42.796604,44.739997,45.889711,46.571019,46.759111,51.023772,51.685050,51.778632,52.211371,52.634038,53.298960,55.036257,55.139618,55.215699,55.576723,56.085020,56.342381,56.503477,60.870959,61.159627,65.577886,65.720315,66.396114,68.360513,70.147180,72.489075,73.734775,81.612623,81.876694,82.013779,84.549022,86.967662,87.103125,98.382938,98.657132,98.761902,99.612697,101.014752,101.188292,102.700638,105.049895,109.316241,113.648038
NGRIP_00050,12.810825,14.599469,22.876034,23.013917,23.196726,23.324006,27.580613,27.760083,28.598036,28.926255,30.636473,30.812144,31.853634,32.267526,32.997542,33.335260,34.218766,34.899896,35.914647,37.411574,38.872279,39.127894,39.777754,40.387395,41.030667,42.243442,43.158504,45.574010,46.987008,47.846960,48.135391,52.601937,53.260133,53.349088,53.760834,54.109770,54.701065,56.145863,56.284074,56.338528,56.697187,57.101848,57.317498,57.428819,61.987655,62.256786,67.878370,68.108656,68.959621,70.772899,72.530602,74.785985,76.028425,82.139521,82.305324,82.386763,84.895058,87.323614,87.375733,102.278821,102.634205,102.833090,103.857957,105.327886,105.445983,106.939366,109.372863,114.222391,118.975409
NGRIP_00051,12.890244,14.673617,23.215951,23.299864,23.537805,23.611549,27.859567,28.037653,28.890315,29.201305,30.841434,31.171024,32.177052,32.697683,33.453016,33.877701,34.862008,35.478343,36.467022,37.830802,39.269879,39.444467,40.182309,40.892857,41.637811,42.836237,43.813923,46.308619,47.812554,48.500256,48.928769,53.341292,54.040088,54.110423,54.514374,54.863526,55.650544,56.979107,57.062146,57.213196,57.518558,57.962755,58.158860,58.286612,63.479371,63.813510,68.621709,68.722740,69.691214,70.979932,72.509563,74.966325,76.373069,82.961266,83.118155,83.164540,85.787800,88.436140,88.585736,103.548502,103.835268,103.980244,104.936706,106.359219,106.541588,108.048859,110.680351,116.150444,119.612951
NGRIP_00052,12.900806,14.749253,23.313944,23.410515,23.601704,23.758431,27.567369,27.812405,28.481374,28.732439,30.299875,30.486889,31.679143,32.232021,33.065374,33.495890,34.508686,35.183838,36.085942,37.370607,38.710634,38.988185,39.633160,40.096906,40.824313,41.770490,42.624813,45.114415,46.726191,47.627029,48.049339,52.549937,53.218795,53.307587,53.674701,54.035771,54.637367,56.056507,56.165460,56.226852,56.511005,56.938037,57.156775,57.278667,61.718617,62.053144,66.718961,66.924329,67.309183,69.594707,71.429382,73.838609,75.312244,81.674191,81.829570,81.913371,84.033036,85.930009,86.032214,99.858744,100.125953,100.255135,101.176750,102.801780,102.961159,104.661235,107.481234,112.645724,116.655038
NGRIP_00053,12.825310,14.622263,23.225812,23.355329,23.586895,23.700147,27.934632,28.230312,29.032590,29.346685,31.116230,31.595240,32.989603,33.571208,34.700487,35.171846,36.481205,37.215597,38.383022,39.973279,41.651285,41.884520,42.525443,43.176467,43.988572,45.070486,46.056993,48.246505,49.621333,50.216639,50.525848,54.729672,55.325831,55.422227,55.884343,56.307495,56.990801,58.831271,58.958307,59.119530,59.394124,59.986074,60.245294,60.406746,64.972878,65.212757,70.292759,70.556168,71.289601,73.201624,74.948137,77.477778,78.991228,86.866800,87.120331,87.257434,90.412913,93.418973,93.472788,106.378702,106.659374,106.788833,107.652057,108.924093,109.046829,110.395351,112.886450,118.647209,121.443607
NGRIP_00054,12.975663,14.845205,23.187366,23.279656,23.507634,23.584678,27.814600,28.036653,28.854023,29.194931,30.790606,31.024786,31.957735,32.306841,32.981051,33.355912,34.106296,34.838214,35.762017,37.437489,39.058575,39.270708,39.869086,40.462435,41.176046,42.314892,43.336906,46.057358,47.634683,48.732371,49.042575,53.499711,54.193886,54.293231,54.757498,55.220274,56.011034,57.806557,57.969902,58.077041,58.389015,59.003839,59.237836,59.366981,63.942882,64.210465,70.284936,70.552831,71.595470,73.371239,75.029016,77.674709,79.177559,87.012620,87.258463,87.322802,90.138978,92.853058,92.991634,106.462687,106.871481,107.067743,108.026040,109.134570,109.267283,110.563275,112.881920,118.399247,121.389212
NGRIP_00055,12.916956,14.756888,22.719096,22.832359,23.076888,23.142668,27.476470,27.681413,28.458273,28.782158,30.472702,30.720947,31.934856,32.339869,33.198643,33.549723,34.569775,35.287345,36.511146,38.285244,40.052126,40.334651,40.964818,41.507754,42.181121,43.205889,43.990823,46.497863,47.905266,48.874033,49.194505,54.380236,55.133982,55.293211,55.604582,55.940086,56.529621,57.832666,57.943575,58.022003,58.236713,58.675234,58.860772,58.973096,62.858898,63.127760,68.470311,68.735808,69.340932,70.813548,72.116130,74.117011,75.369406,82.835978,83.049763,83.119523,85.746090,88.108830,88.255121,104.264931,104.697064,104.914965,106.058409,107.752082,107.943788,109.747063,112.614511,116.937644,120.038939
NGRIP_00056,12.793965,14.521059,22.735054,22.904158,23.095820,23.171924,27.591570,27.846475,28.765036,29.074469,30.882137,31.186455,32.510847,32.993729,33.920437,34.335443,35.349135,36.251134,37.396169,39.086591,40.806694,41.086188,41.718730,42.453215,43.184103,44.331340,45.306942,47.746996,49.356315,50.039458,50.332255,55.264162,55.988709,56.114732,56.441880,56.811512,57.429438,58.729185,58.859940,58.923486,59.182310,59.660843,59.807033,59.965764,64.917974,65.214638,71.050971,71.298008,72.312060,74.086430,75.852752,78.194368,79.517331,86.572656,86.756681,86.882459,89.450887,91.873046,91.890136,104.710350,104.980773,105.104838,105.932410,107.362604,107.510164,109.024305,111.508771,116.630096,120.422982
NGRIP_00057,12.871036,14.683743,23.228413,23.369730,23.548456,23.700238,28.326082,28.638836,29.639778,30.029619,31.921223,32.192067,33.319569,33.781019,34.623150,34.950839,35.885832,36.676851,37.769816,39.439663,40.995090,41.406275,42.087124,42.752119,43.526188,44.712500,45.656439,48.712456,50.625516,51.669866,52.049321,57.445070,58.278191,58.401905,58.708772,59.049902,59.726011,60.990861,61.109070,61.198714,61.455342,61.883774,62.039574,62.192628,66.877901,67.160417,73.268240,73.524893,74.259451,76.242092,77.937195,80.351443,81.805412,88.167921,88.317673,88.429449,91.140813,93.777838,93.868247,107.046069,107.392033,107.478727,108.344779,109.487816,109.678672,110.867569,113.068175,118.203324,122.858756
NGRIP_00058,12.872936,14.682253,22.974905,23.109775,23.313901,23.428084,27.694681,27.953033,28.792624,29.109197,31.006885,31.260451,32.594770,33.169624,34.163909,34.571131,35.806878,36.601109,37.956338,39.940785,41.963509,42.361976,42.969113,43.679335,44.441053,45.637558,46.613033,49.474519,51.267354,52.235749,52.712791,57.866928,58.617708,58.720414,59.145018,59.500501,60.202884,61.743730,61.831781,61.943068,62.182363,62.742777,62.922466,63.032163,67.216372,67.489812,73.376374,73.786000,74.546893,76.902065,78.883351,81.318634,82.575006,90.388013,90.627849,90.757551,93.207124,95.574475,95.602934,109.983085,110.319345,110.520368,111.316584,112.299500,112.375379,113.445513,115.356165,120.772863,125.220772
NGRIP_00059,12.799729,14.570915,22.575309,22.734992,22.927783,23.000571,26.999846,27.176630,27.925257,28.220997,29.898085,30.043830,31.142520,31.636394,32.453142,32.829839,33.819570,34.495298,35.348159,36.801595,38.126377,38.429519,38.974922,39.513731,40.188593,41.051584,41.784412,44.230516,45.486908,46.576127,46.940641,50.560620,51.108208,51.202268,51.570067,52.005296,52.789029,54.371253,54.550491,54.657906,54.974156,55.497337,55.733319,55.890266,60.755062,61.056176,65.952145,66.131825,66.528151,68.766563,70.554515,72.989065,74.437236,81.894327,82.113587,82.230348,84.588375,86.983888,87.012712,100.275612,100.597181,100.701163,101.592293,103.027069,103.160551,104.679337,107.102687,111.837513,115.968223
NGRIP_00060,12.758252,14.504902,22.556210,22.672261,22.896824,22.979207,27.210158,27.452513,28.258110,28.580681,30.298824,30.557221,31.776964,32.293014,33.181348,33.581865,34.554653,35.371371,36.543197,38.315855,40.070490,40.385508,41.108322,41.904944,42.772673,44.066352,45.121234,47.967975,49.652546,50.533688,50.917590,55.618087,56.326994,56.464556,56.886285,57.374518,58.246104,59.978507,60.121320,60.257485,60.547969,61.157542,61.470792,61.602594,66.747765,67.049755,71.846695,72.005676,72.720089,74.505925,76.187631,78.394521,79.740953,85.256177,85.398187,85.483710,87.645666,89.697362,89.818009,104.049556,104.283375,104.358685,105.191417,106.610083,106.712012,108.318739,110.798744,115.477199,119.469444
NGRIP_00061,12.828462,14.613590,22.868106,22.988213,23.171076,23.280516,27.636820,27.914412,28.836603,29.140970,30.938652,31.172565,32.451398,32.836164,33.686147,34.034033,35.088047,35.793435,37.021440,38.467068,40.070468,40.351843,41.041991,41.827267,42.746366,43.964848,44.973966,47.609132,48.942619,49.959921,50.104206,54.719739,55.393004,55.472610,55.901885,56.374253,57.187717,58.860049,59.030156,59.127652,59.408732,60.015506,60.311162,60.423857,64.921817,65.188133,69.707216,69.856985,70.496609,72.663875,74.645458,77.215276,78.609582,86.586037,86.806471,86.873593,89.128577,91.260462,91.390348,106.786595,107.226917,107.424551,108.510778,110.023727,110.111601,111.798647,114.224578,118.348027,121.145619
